id,ticket_id,organization_id,performed_by,issue_type_id,questions_answers,ai_diagnosis,employee_override,status,created_at,completed_at
17eebe2d-e6aa-4c19-b5cb-a2e3cdbfa69c,697a386b-0c0f-44c4-8653-96a72084bcec,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a25aca1b-211b-41d3-ab08-78bd2b9541e8,"[{""answer"":""Today"",""question"":""When did you first notice this issue?""},{""answer"":""Minor — can manage"",""question"":""How severe is the issue?""},{""answer"":""First time"",""question"":""Has this issue happened before?""},{""answer"":""Nothing, happened on its own"",""question"":""Did anything specific trigger this issue?""},{""answer"":""Only my room"",""question"":""Is the issue affecting other rooms or just yours?""}]","{""causes"":[{""cause"":""Low water pressure in the building or specific line."",""severity"":""medium"",""solution"":""Check the main water supply valve for the building and ensure it is fully open. If the issue persists, a plumber may need to inspect the building's water pressure system."",""probability"":0.4,""estimatedCost"":""₹0 - ₹500 (for plumber inspection if needed)""},{""cause"":""Clogged aerator or tap filter."",""severity"":""low"",""solution"":""Unscrew the aerator/filter from the tap spout, clean any accumulated debris or mineral deposits, and reattach it. This can often be done by the resident."",""probability"":0.3,""estimatedCost"":""₹0""},{""cause"":""Partial blockage in the tap's internal mechanism or supply line."",""severity"":""medium"",""solution"":""The tap may need to be disassembled and inspected for blockages. This might require a plumber. If the supply line is blocked, it may need flushing or replacement."",""probability"":0.2,""estimatedCost"":""₹200 - ₹800 (for plumber service, potentially more if parts need replacement)"",""requiredParts"":[{""name"":""Tap washer/gasket (if worn)"",""estimatedPrice"":""₹10 - ₹50""}]},{""cause"":""Faulty tap cartridge or valve."",""severity"":""high"",""solution"":""The internal cartridge or valve of the tap may be faulty and require replacement. This will need a plumber."",""probability"":0.1,""estimatedCost"":""₹300 - ₹1500 (for plumber service and cartridge/valve replacement)"",""requiredParts"":[{""name"":""Tap cartridge/valve"",""estimatedPrice"":""₹150 - ₹700 (depending on tap model)""}]}],""summary"":""The water flow from the taps in room 13 B 13 is a trickle, indicating a problem with water pressure or a blockage within the tap or supply line. Since it's a new issue and only affects one room, it's likely a localized problem."",""urgency"":""medium"",""recommendedAction"":""First, check the aerator/filter on the affected taps and clean them. If the issue persists, the building's maintenance or a plumber should be called to investigate the water pressure and internal tap mechanisms.""}",null,completed,2026-06-18 08:29:35.376624+00,2026-06-18 08:29:34.842+00
4edf7234-b0c6-49ab-9103-842ef147fa4e,64ee36db-ed0b-4fe8-bbfe-d5aa6e77423f,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a5831922-eaeb-48c2-941c-fd96fae8813d,"[{""answer"":""Yes"",""question"":""Is the AC turning on when you press the power button?""},{""answer"":""No air at all"",""question"":""Is air coming out from the AC vents?""},{""answer"":""Never / Not sure"",""question"":""When was the AC filter last cleaned?""},{""answer"":""No"",""question"":""Is there any water leaking from the AC?""},{""answer"":""Yes"",""question"":""Is the remote control working properly?""}]","{""causes"":[{""cause"":""Blower motor failure"",""severity"":""high"",""solution"":""Replace the blower motor."",""probability"":0.6,""estimatedCost"":""₹3,000 - ₹7,000"",""requiredParts"":[{""name"":""Blower Motor"",""estimatedPrice"":""₹2,500 - ₹6,000""}]},{""cause"":""Clogged AC filter"",""severity"":""medium"",""solution"":""Clean or replace the AC filter."",""probability"":0.3,""estimatedCost"":""₹200 - ₹800"",""requiredParts"":[{""name"":""AC Filter"",""estimatedPrice"":""₹150 - ₹500""}]},{""cause"":""Faulty thermostat/control board"",""severity"":""medium"",""solution"":""Inspect and replace the thermostat or control board if faulty."",""probability"":0.1,""estimatedCost"":""₹1,000 - ₹4,000"",""requiredParts"":[{""name"":""Thermostat/Control Board"",""estimatedPrice"":""₹800 - ₹3,500""}]}],""summary"":""The AC is turning on but no air is coming out of the vents. This indicates a problem with the air circulation system, most likely the blower motor or a severely clogged filter."",""urgency"":""high"",""recommendedAction"":""Immediately arrange for an AC technician to inspect the unit. Prioritize checking the blower motor and the AC filter.""}",null,completed,2026-06-18 08:31:02.6822+00,2026-06-18 08:31:01.748+00
7d7ef281-032d-490e-972b-f917e1e10a69,8c965ce1-1fdc-4f92-b919-e5bad7017ebf,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a5831922-eaeb-48c2-941c-fd96fae8813d,"[{""answer"":""Yes"",""question"":""Is the AC turning on when you press the power button?""},{""answer"":""No air at all"",""question"":""Is air coming out from the AC vents?""},{""answer"":""Never / Not sure"",""question"":""When was the AC filter last cleaned?""},{""answer"":""Yes"",""question"":""Is there any water leaking from the AC?""},{""answer"":""Yes"",""question"":""Is the remote control working properly?""}]","{""causes"":[{""cause"":""Clogged AC filter leading to evaporator coil freezing and reduced airflow."",""severity"":""high"",""solution"":""Clean or replace the AC filter. Allow the AC to thaw completely before restarting."",""probability"":0.7,""estimatedCost"":""₹200 - ₹500 (for cleaning/basic filter replacement)"",""requiredParts"":[{""name"":""AC filter"",""estimatedPrice"":""₹200 - ₹500""}]},{""cause"":""Blocked condensate drain line causing water leakage and potential airflow issues."",""severity"":""medium"",""solution"":""Clear the condensate drain line. This may involve flushing with water or using a wet/dry vacuum."",""probability"":0.2,""estimatedCost"":""₹300 - ₹700 (for cleaning)"",""requiredParts"":[]},{""cause"":""Faulty blower motor or capacitor, resulting in no air circulation."",""severity"":""high"",""solution"":""Inspect and replace the blower motor or capacitor if found faulty. This requires a qualified technician."",""probability"":0.1,""estimatedCost"":""₹2000 - ₹5000 (for parts and labor)"",""requiredParts"":[{""name"":""Blower motor"",""estimatedPrice"":""₹1500 - ₹3500""},{""name"":""Capacitor"",""estimatedPrice"":""₹500 - ₹1500""}]}],""summary"":""The AC is turning on but not blowing any air, and there's water leakage. The most probable cause is a clogged AC filter leading to freezing of the evaporator coil. Other possibilities include a blocked condensate drain line or a faulty blower motor."",""urgency"":""high"",""recommendedAction"":""Immediately turn off the AC to prevent further damage. First, check and clean/replace the AC filter. If the issue persists after thawing, inspect the condensate drain line. If still unresolved, a technician should be called to diagnose potential blower motor issues.""}",null,completed,2026-06-18 08:33:53.020655+00,2026-06-18 08:33:52.415+00
59cf1f9e-2dad-4ee4-8fd0-446ba1934e9f,f578ef87-8153-4c0a-98bd-4feed4ac6d3c,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,47389994-b201-4bb1-bf91-8bce4dbde510,"[{""answer"":""More than a week"",""question"":""When did you first notice this issue?""},{""answer"":""Minor — can manage"",""question"":""How severe is the issue?""},{""answer"":""First time"",""question"":""Has this issue happened before?""},{""answer"":""Nothing, happened on its own"",""question"":""Did anything specific trigger this issue?""},{""answer"":""Only my room"",""question"":""Is the issue affecting other rooms or just yours?""}]","{""causes"":[{""cause"":""Keys are misplaced or lost."",""severity"":""low"",""solution"":""Check common areas, ask roommates, or retrace steps to find the keys. If not found, a new set will need to be issued."",""probability"":0.8,""estimatedCost"":""₹0 - ₹200 (for a new key if lost)"",""requiredParts"":[{""name"":""New key blank"",""estimatedPrice"":""₹20 - ₹50""}]},{""cause"":""Keys were never issued or provided during check-in."",""severity"":""low"",""solution"":""Contact the hostel management to request the main door keys. They should be able to provide a set immediately."",""probability"":0.15,""estimatedCost"":""₹0""},{""cause"":""Incorrect keys were provided."",""severity"":""low"",""solution"":""Verify the key with the hostel management and request the correct set. This might involve exchanging the incorrect key for the right one."",""probability"":0.05,""estimatedCost"":""₹0""}],""summary"":""The resident is requesting main door keys, indicating they either do not have them, have misplaced them, or were given incorrect ones. The issue has been ongoing for over a week but is considered minor."",""urgency"":""low"",""recommendedAction"":""The resident should first thoroughly search for the keys. If unsuccessful, they should contact hostel management immediately to obtain a new set or the correct keys. Hostel management should verify key issuance records.""}",null,completed,2026-06-18 08:37:24.567934+00,2026-06-18 08:37:23.895+00
31c9fd66-17b9-4e52-959a-f5eadfe6df0f,327e384f-e936-47d9-9cfb-ca1b41bc8f1c,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a25aca1b-211b-41d3-ab08-78bd2b9541e8,"[{""answer"":""Today"",""question"":""When did you first notice this issue?""},{""answer"":""Minor — can manage"",""question"":""How severe is the issue?""},{""answer"":""First time"",""question"":""Has this issue happened before?""},{""answer"":""Nothing, happened on its own"",""question"":""Did anything specific trigger this issue?""},{""answer"":""Only my room"",""question"":""Is the issue affecting other rooms or just yours?""}]","{""causes"":[{""cause"":""Clogged drain due to hair, soap scum, or foreign objects."",""severity"":""medium"",""solution"":""Clear the drain using a plunger, drain snake, or chemical drain cleaner. For severe clogs, the P-trap might need to be removed and cleaned."",""probability"":0.6,""estimatedCost"":""INR 100-500 (for plunger/chemical cleaner) or INR 500-1500 (for plumber if P-trap needs removal)"",""requiredParts"":[{""name"":""Plunger"",""estimatedPrice"":""INR 100-300""},{""name"":""Drain cleaner (chemical)"",""estimatedPrice"":""INR 200-500""}]},{""cause"":""Partially closed or faulty shut-off valve for the water tap."",""severity"":""low"",""solution"":""Check the shut-off valve located near the toilet or under the sink and ensure it is fully open. If the valve is faulty, it may need replacement."",""probability"":0.15,""estimatedCost"":""INR 0 (if just needs opening) or INR 300-800 (for valve replacement by plumber)"",""requiredParts"":[{""name"":""Angle stop valve (if replacement needed)"",""estimatedPrice"":""INR 200-500""}]},{""cause"":""Aerator or faucet filter clogged with sediment."",""severity"":""low"",""solution"":""Unscrew the aerator from the tap, clean any accumulated sediment, and reattach. This can often be done by hand or with a wrench."",""probability"":0.15,""estimatedCost"":""INR 0 (DIY) or INR 200-400 (for plumber)"",""requiredParts"":[{""name"":""Faucet aerator (if replacement needed)"",""estimatedPrice"":""INR 50-200""}]},{""cause"":""Low water pressure in the building's main supply."",""severity"":""medium"",""solution"":""This would affect all water outlets. Check with other residents or the building management. If it's a building-wide issue, a professional assessment of the main water supply system might be needed."",""probability"":0.05,""estimatedCost"":""Varies greatly depending on the cause and solution for the main supply issue."",""requiredParts"":[]},{""cause"":""Vent pipe blockage (less common for a single toilet, but possible)."",""severity"":""high"",""solution"":""A blocked vent pipe can cause slow draining and gurgling sounds. This usually requires a plumber to inspect and clear the vent stack on the roof."",""probability"":0.05,""estimatedCost"":""INR 1000-3000 (for plumber with specialized tools)"",""requiredParts"":[]}],""summary"":""The toilet is experiencing low water pressure from the tap and slow draining. This is a new issue, affecting only one room, and is currently manageable."",""urgency"":""medium"",""recommendedAction"":""First, attempt to clear the drain using a plunger or chemical cleaner. Simultaneously, check the water tap's shut-off valve to ensure it's fully open and clean the aerator. If these steps don't resolve the issues, a plumber should be called to investigate further, especially for persistent clogs or if the low water pressure is not resolved by simple checks.""}",null,completed,2026-06-18 09:47:05.065549+00,2026-06-18 09:46:55.008+00
15e3d5e9-9837-4b81-9696-c5ab1e4d6b2b,659960b4-5804-4736-8e20-c646a5ef5c4b,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a25aca1b-211b-41d3-ab08-78bd2b9541e8,"[{""answer"":""Yesterday"",""question"":""When did you first notice this issue?""},{""answer"":""Minor — can manage"",""question"":""How severe is the issue?""},{""answer"":""First time"",""question"":""Has this issue happened before?""},{""answer"":""Nothing, happened on its own"",""question"":""Did anything specific trigger this issue?""},{""answer"":""Only my room"",""question"":""Is the issue affecting other rooms or just yours?""}]","{""causes"":[{""cause"":""Loose showerhead connection or worn-out washer/gasket."",""severity"":""medium"",""solution"":""Tighten the showerhead connection. If leakage persists, replace the washer or gasket inside the showerhead. This can be a DIY fix or require a plumber."",""probability"":0.6,""estimatedCost"":""INR 50 - 200 (for washer/gasket) or INR 200 - 500 (plumber visit if needed)"",""requiredParts"":[{""name"":""Rubber washer/gasket"",""estimatedPrice"":""INR 50 - 100""},{""name"":""Plumber's tape (optional)"",""estimatedPrice"":""INR 50 - 100""}]},{""cause"":""Cracked or damaged showerhead."",""severity"":""medium"",""solution"":""Replace the entire showerhead. This is a straightforward replacement."",""probability"":0.2,""estimatedCost"":""INR 300 - 1500 (depending on showerhead quality)"",""requiredParts"":[{""name"":""New showerhead"",""estimatedPrice"":""INR 300 - 1500""}]},{""cause"":""Clogged showerhead nozzles due to mineral buildup."",""severity"":""low"",""solution"":""Clean the showerhead nozzles. This can be done by soaking the showerhead in vinegar or using a brush to clear the blockages."",""probability"":0.15,""estimatedCost"":""INR 0 - 50 (for vinegar/brush)"",""requiredParts"":[]},{""cause"":""Problem with the internal diverter valve (if applicable for shared shower system)."",""severity"":""high"",""solution"":""Inspect and repair/replace the diverter valve. This usually requires a plumber."",""probability"":0.05,""estimatedCost"":""INR 500 - 1500 (for diverter valve and plumber charges)"",""requiredParts"":[{""name"":""Diverter valve (if replacement needed)"",""estimatedPrice"":""INR 300 - 800""}]}],""summary"":""Water is leaking from the overhead shower during use, leading to reduced water flow and speed. This is a minor issue that started yesterday and has not occurred before. It is only affecting your room."",""urgency"":""medium"",""recommendedAction"":""Initially, try tightening the showerhead connection. If the leak persists, inspect the showerhead for visible cracks or damage, and consider cleaning the nozzles. If these steps don't resolve the issue, it might be necessary to replace the washer/gasket or the entire showerhead. For more complex issues like a faulty diverter valve, a plumber's assistance will be required.""}",null,completed,2026-06-19 04:56:45.903897+00,2026-06-19 04:56:45.097+00
9d3799e5-92ac-4e37-8aed-66b54ac147c0,c94b4387-b104-49de-a22d-136c17203559,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a25aca1b-211b-41d3-ab08-78bd2b9541e8,"[{""answer"":""Today"",""question"":""When did you first notice this issue?""},{""answer"":""Minor — can manage"",""question"":""How severe is the issue?""},{""answer"":""First time"",""question"":""Has this issue happened before?""},{""answer"":""Nothing, happened on its own"",""question"":""Did anything specific trigger this issue?""},{""answer"":""Only my room"",""question"":""Is the issue affecting other rooms or just yours?""}]","{""causes"":[{""cause"":""Clogged showerhead due to mineral buildup or debris."",""severity"":""medium"",""solution"":""Clean the showerhead by soaking it in a descaling solution (vinegar or a commercial descaler) or by manually removing debris. If cleaning doesn't work, replace the showerhead."",""probability"":0.6,""estimatedCost"":""₹100 - ₹500 (for cleaning supplies or a basic showerhead)"",""requiredParts"":[{""name"":""Vinegar/Descaling solution"",""estimatedPrice"":""₹50 - ₹200""},{""name"":""New showerhead (if needed)"",""estimatedPrice"":""₹200 - ₹500""}]},{""cause"":""Corrosion or sediment buildup in the water pipes leading to the shower, causing reduced water flow and discolored water."",""severity"":""high"",""solution"":""This requires a plumber to inspect and potentially flush the water lines. In severe cases, pipe replacement might be necessary."",""probability"":0.3,""estimatedCost"":""₹500 - ₹2000 (for inspection and flushing, potentially more for pipe replacement)"",""requiredParts"":[{""name"":""Plumber's service"",""estimatedPrice"":""₹500 - ₹2000""}]},{""cause"":""Issue with the building's main water supply or water heater, leading to low pressure and discolored water."",""severity"":""high"",""solution"":""Contact building management to investigate the main water supply or water heater. This is beyond individual room maintenance."",""probability"":0.1,""estimatedCost"":""N/A (responsibility of building management)"",""requiredParts"":[]}],""summary"":""The shower in your room is experiencing low water pressure, with water only dripping, and the tap below the shower is dispensing brown water. This issue started today and is isolated to your room."",""urgency"":""medium"",""recommendedAction"":""Start by cleaning the showerhead. If the issue persists or if the brown water continues, contact building maintenance to investigate the water supply and pipes.""}",null,completed,2026-06-19 10:22:47.679358+00,2026-06-19 10:22:46.322+00
32e0fd1c-f9c7-4161-95de-a25fc7ccffe9,0fa32228-d1f8-4453-90d2-a0553412b2f1,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,"[{""answer"":""Today"",""question"":""When did you first notice this issue?""},{""answer"":""Minor — can manage"",""question"":""How severe is the issue?""},{""answer"":""First time"",""question"":""Has this issue happened before?""},{""answer"":""Nothing, happened on its own"",""question"":""Did anything specific trigger this issue?""},{""answer"":""Only my room"",""question"":""Is the issue affecting other rooms or just yours?""}]","{""causes"":[{""cause"":""Clogged water inlet filter"",""severity"":""medium"",""solution"":""Clean the water inlet filter. This can be done by unscrewing the water supply hose from the back of the washing machine and removing the small mesh filter. Rinse it under running water to remove any debris."",""probability"":0.7,""estimatedCost"":""₹0 - ₹50"",""requiredParts"":[{""name"":""No specific parts, just cleaning supplies"",""estimatedPrice"":""₹0""}]},{""cause"":""Low water pressure in the building"",""severity"":""low"",""solution"":""Check the main water supply valve to ensure it's fully open. If the issue persists, it might be a building-wide water pressure problem, which would require contacting building maintenance."",""probability"":0.2,""estimatedCost"":""₹0"",""requiredParts"":[]},{""cause"":""Clogged drain pump filter"",""severity"":""medium"",""solution"":""Clean the drain pump filter. This is usually located at the bottom front of the washing machine behind a small access panel. Refer to the washing machine's manual for exact location and cleaning instructions."",""probability"":0.1,""estimatedCost"":""₹0 - ₹50"",""requiredParts"":[{""name"":""No specific parts, just cleaning supplies"",""estimatedPrice"":""₹0""}]}],""summary"":""The washing machine is experiencing low water flow and dirt in the drum. This is likely due to a clogged filter."",""urgency"":""medium"",""recommendedAction"":""First, clean the water inlet filter. If the problem persists, check the drain pump filter and then consider if there's a building-wide water pressure issue.""}",null,completed,2026-06-19 10:24:56.693291+00,2026-06-19 10:24:52.795+00
c844bcc7-5159-4ea1-a85d-8f7e28a12a2f,31b72d96-b600-47b9-864d-47d51f9766f0,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a5831922-eaeb-48c2-941c-fd96fae8813d,"[{""answer"":""Yes"",""question"":""Is the AC turning on when you press the power button?""},{""answer"":""No air at all"",""question"":""Is air coming out from the AC vents?""},{""answer"":""Never / Not sure"",""question"":""When was the AC filter last cleaned?""},{""answer"":""No"",""question"":""Is there any water leaking from the AC?""},{""answer"":""Yes"",""question"":""Is the remote control working properly?""}]","{""causes"":[{""cause"":""Blower motor malfunction"",""severity"":""high"",""solution"":""Inspect and repair/replace the blower motor. Check for obstructions in the blower assembly."",""probability"":0.6,""estimatedCost"":""₹2000 - ₹5000"",""requiredParts"":[{""name"":""Blower Motor"",""estimatedPrice"":""₹1500 - ₹4000""},{""name"":""Capacitor (if applicable)"",""estimatedPrice"":""₹200 - ₹500""}]},{""cause"":""Clogged AC filter"",""severity"":""medium"",""solution"":""Clean or replace the AC filter. A heavily clogged filter can restrict airflow significantly."",""probability"":0.3,""estimatedCost"":""₹0 - ₹500"",""requiredParts"":[{""name"":""AC Filter"",""estimatedPrice"":""₹300 - ₹500""}]},{""cause"":""Faulty fan speed control/relay"",""severity"":""medium"",""solution"":""Inspect and test the fan speed control switch or relay. Replace if faulty."",""probability"":0.1,""estimatedCost"":""₹500 - ₹1500"",""requiredParts"":[{""name"":""Fan Speed Control Switch/Relay"",""estimatedPrice"":""₹300 - ₹1000""}]}],""summary"":""The AC unit turns on, but no air is coming out of the vents. The filter cleaning history is unknown, and there are no water leaks. The remote control is functional."",""urgency"":""critical"",""recommendedAction"":""Immediately arrange for a qualified technician to inspect the AC unit, focusing on the blower motor, AC filter, and fan speed control. Continued operation without airflow can lead to further damage to the AC system.""}",null,completed,2026-06-19 11:56:44.386294+00,2026-06-19 11:55:26.467+00
f32f5e20-d1b6-4200-9ec8-56435eef31b5,fe5a5b64-d81e-45cf-be23-0471b912df3c,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,01208ba1-4225-4a61-be39-3afe03dad690,"[{""answer"":""Yesterday"",""question"":""When did you first notice this issue?""},{""answer"":""Minor — can manage"",""question"":""How severe is the issue?""},{""answer"":""First time"",""question"":""Has this issue happened before?""},{""answer"":""Nothing, happened on its own"",""question"":""Did anything specific trigger this issue?""},{""answer"":""Only my room"",""question"":""Is the issue affecting other rooms or just yours?""}]","{""causes"":[{""cause"":""Clogged sediment filter or carbon filter"",""severity"":""medium"",""solution"":""Replace the clogged filter(s)."",""probability"":0.6,""estimatedCost"":""₹300 - ₹800"",""requiredParts"":[{""name"":""Sediment filter"",""estimatedPrice"":""₹200 - ₹400""},{""name"":""Carbon filter"",""estimatedPrice"":""₹200 - ₹400""}]},{""cause"":""RO membrane fouling or damage"",""severity"":""high"",""solution"":""Replace the RO membrane."",""probability"":0.3,""estimatedCost"":""₹1500 - ₹3000"",""requiredParts"":[{""name"":""RO membrane"",""estimatedPrice"":""₹1500 - ₹3000""}]},{""cause"":""Faulty UV lamp (if applicable)"",""severity"":""medium"",""solution"":""Replace the UV lamp."",""probability"":0.05,""estimatedCost"":""₹500 - ₹1000"",""requiredParts"":[{""name"":""UV lamp"",""estimatedPrice"":""₹500 - ₹1000""}]},{""cause"":""Loose connections or leaks in the RO system"",""severity"":""low"",""solution"":""Inspect and tighten all connections, repair any leaks."",""probability"":0.05,""estimatedCost"":""₹0 - ₹200"",""requiredParts"":[]}],""summary"":""The RO water quality is not drinkable, likely due to a clogged filter or a damaged RO membrane. Given your sensitive throat, this issue needs immediate attention."",""urgency"":""critical"",""recommendedAction"":""Immediately inspect and replace the sediment and carbon filters. If the issue persists, check and replace the RO membrane. Also, verify all connections for leaks and ensure the UV lamp is functioning correctly.""}",null,completed,2026-06-20 05:37:37.093407+00,2026-06-20 05:37:35.661+00
cd79c3fb-517f-4f39-87af-6e03219dcd6a,83656a61-e193-4ff2-8091-fbb5a8f2c5ad,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,47389994-b201-4bb1-bf91-8bce4dbde510,"[{""answer"":""Today"",""question"":""When did you first notice this issue?""},{""answer"":""Minor — can manage"",""question"":""How severe is the issue?""},{""answer"":""First time"",""question"":""Has this issue happened before?""},{""answer"":""Nothing, happened on its own"",""question"":""Did anything specific trigger this issue?""},{""answer"":""Only my room"",""question"":""Is the issue affecting other rooms or just yours?""}]","{""causes"":[{""cause"":""Worn-out or faulty door lock mechanism."",""severity"":""medium"",""solution"":""Replace the entire door lock assembly."",""probability"":0.7,""estimatedCost"":""₹300 - ₹800"",""requiredParts"":[{""name"":""New door lock assembly"",""estimatedPrice"":""₹200 - ₹600""}]},{""cause"":""Loose screws in the door lock assembly."",""severity"":""low"",""solution"":""Tighten the screws on the door lock and strike plate."",""probability"":0.2,""estimatedCost"":""₹0 - ₹50"",""requiredParts"":[{""name"":""Screwdriver"",""estimatedPrice"":""₹0 (if available)""}]},{""cause"":""Misaligned door or door frame causing stress on the lock."",""severity"":""medium"",""solution"":""Adjust the door hinges or strike plate to ensure proper alignment."",""probability"":0.1,""estimatedCost"":""₹100 - ₹300"",""requiredParts"":[{""name"":""Screwdriver"",""estimatedPrice"":""₹0 (if available)""},{""name"":""Wood shims (if needed)"",""estimatedPrice"":""₹20 - ₹50""}]}],""summary"":""The bathroom door lock is broken and comes out, making it difficult to open the door. This is a new issue and only affects your room."",""urgency"":""medium"",""recommendedAction"":""Since the issue is affecting the functionality of the bathroom door, it's recommended to have a maintenance person inspect and fix it as soon as possible. A temporary fix might be possible by tightening screws, but a full replacement of the lock assembly is the most likely long-term solution.""}",null,completed,2026-06-24 07:50:39.693102+00,2026-06-24 07:50:39.032+00
7893fc42-a906-491e-bb7d-aa8d30bb6bdb,43e6cbf0-e2d4-40ae-bf20-4df7b23cf915,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,a5831922-eaeb-48c2-941c-fd96fae8813d,"[{""answer"":""Yes"",""question"":""Is the AC turning on when you press the power button?""},{""answer"":""No air at all"",""question"":""Is air coming out from the AC vents?""},{""answer"":""Never / Not sure"",""question"":""When was the AC filter last cleaned?""},{""answer"":""No"",""question"":""Is there any water leaking from the AC?""},{""answer"":""Yes"",""question"":""Is the remote control working properly?""}]","{""causes"":[{""cause"":""Blower motor malfunction or failure"",""severity"":""high"",""solution"":""Inspect the blower motor and its components (capacitor, wiring). Repair or replace the blower motor if faulty."",""probability"":0.6,""estimatedCost"":""₹2,500 - ₹8,000"",""requiredParts"":[{""name"":""Blower motor"",""estimatedPrice"":""₹2,000 - ₹7,000""},{""name"":""Blower motor capacitor"",""estimatedPrice"":""₹300 - ₹800""}]},{""cause"":""Blocked or severely dirty air filter"",""severity"":""medium"",""solution"":""Clean or replace the AC air filter. Ensure regular cleaning to prevent future blockages."",""probability"":0.2,""estimatedCost"":""₹200 - ₹500"",""requiredParts"":[{""name"":""AC air filter"",""estimatedPrice"":""₹200 - ₹500""}]},{""cause"":""Faulty thermostat or control board"",""severity"":""medium"",""solution"":""Check the thermostat settings and wiring. If the thermostat is functioning, inspect the AC control board for any visible damage or faulty connections. Replace the thermostat or control board if necessary."",""probability"":0.15,""estimatedCost"":""₹1,000 - ₹4,000"",""requiredParts"":[{""name"":""Thermostat"",""estimatedPrice"":""₹800 - ₹3,000""},{""name"":""AC control board"",""estimatedPrice"":""₹1,500 - ₹3,500""}]},{""cause"":""Broken fan belt (for some older AC models)"",""severity"":""medium"",""solution"":""Inspect the fan belt for wear and tear. Replace if broken or severely worn."",""probability"":0.05,""estimatedCost"":""₹500 - ₹1,500"",""requiredParts"":[{""name"":""Fan belt"",""estimatedPrice"":""₹300 - ₹1,000""}]}],""summary"":""The AC is turning on but no air is coming out from the vents, indicating a problem with the air circulation system. The most probable cause is a blower motor malfunction."",""urgency"":""high"",""recommendedAction"":""Immediately arrange for a qualified technician to inspect the AC unit, focusing on the blower motor, air filter, and control system. Do not operate the AC until it has been repaired to prevent further damage.""}",null,completed,2026-06-22 06:27:33.988658+00,2026-06-22 06:27:33.055+00
6f51ee7c-1034-4b05-8579-188b65833096,430db962-2353-4fd9-912d-297e09e7bf28,00000000-0000-0000-0000-000000000001,bd081ad6-5fe3-4c1d-a919-81b1055efa19,abc84f5b-a950-406e-ab46-cefbe11df925,"[{""answer"":""Dusty surfaces / furniture"",""question"":""What needs cleaning?""},{""answer"":""Yesterday"",""question"":""When was the last cleaning done?""},{""answer"":""One-time"",""question"":""Is this a one-time request or recurring issue?""}]","{""causes"":[{""cause"":""Lack of regular and thorough cleaning of the kitchen area."",""severity"":""high"",""solution"":""Implement a daily cleaning schedule for the kitchen, including countertops, induction cooktop, and oven. Ensure proper disposal of food waste."",""probability"":0.9,""estimatedCost"":""INR 300 - 500 (for cleaning supplies if not already available)""},{""cause"":""Infestation of cockroaches and lizards due to unhygienic conditions and food debris."",""severity"":""high"",""solution"":""Conduct a pest control treatment in the kitchen area. Seal any cracks or openings that may serve as entry points for pests. Maintain cleanliness to prevent recurrence."",""probability"":0.8,""estimatedCost"":""INR 1000 - 2000 (for professional pest control service)""},{""cause"":""Oven smelling bad due to accumulated food spills and grease."",""severity"":""medium"",""solution"":""Thoroughly clean the oven using a degreaser and oven cleaner. Regular cleaning after each use can prevent odor buildup."",""probability"":0.9,""estimatedCost"":""INR 200 - 400 (for oven cleaner and degreaser)""},{""cause"":""Dust and dirt accumulation on kitchen countertops and induction cooktop due to infrequent cleaning."",""severity"":""medium"",""solution"":""Wipe down countertops and induction cooktop daily with a suitable cleaning agent. Ensure all food preparation surfaces are sanitized regularly."",""probability"":0.95,""estimatedCost"":""INR 150 - 300 (for all-purpose cleaner and disinfectant)""}],""summary"":""The primary issue is a severe lack of kitchen cleanliness leading to pest infestation, foul odors, and unhygienic cooking surfaces. Although the last cleaning was reported as 'yesterday', the extent of the issues suggests that the cleaning was either not thorough or not consistently maintained."",""urgency"":""critical"",""recommendedAction"":""Immediately implement a comprehensive cleaning and pest control plan for the kitchen. Assign dedicated personnel for daily cleaning and supervision to ensure sustained hygiene. A follow-up inspection should be scheduled within 24-48 hours to confirm the effectiveness of the actions taken.""}",null,completed,2026-06-22 06:30:21.549633+00,2026-06-22 06:30:19.769+00
